조사번호,조사지역,주구분,조사일자,시간대,X좌표,Y좌표,행정구역명,날씨,남자10대,남자20대,남자30대,남자40대,남자50대,여자10대,여자20대,여자30대,여자40대,여자50대
3835,이테리헤어앞,주말,2010-07-10,12시~13시까지,322420,466452,충청남도 천안시 쌍용1동,흐림,68,60,90,42,14,192,168,174,178,52
3835,이테리헤어앞,주말,2010-07-10,19시~20시까지,322420,466452,충청남도 천안시 쌍용1동,흐림,40,146,62,64,14,70,158,52,104,10
3836,광주은행 4거리 앞,주중,2010-07-13,12시~13시까지,271620,220229,전라남도 해남군 해남읍,맑음,26,28,60,188,78,70,92,138,116,58
3836,광주은행 4거리 앞,주중,2010-07-13,19시~20시까지,271620,220229,전라남도 해남군 해남읍,맑음,72,50,38,40,32,64,84,16,82,74
3836,광주은행 4거리 앞,주말,2010-07-10,12시~13시까지,271620,220229,전라남도 해남군 해남읍,흐림,116,112,64,130,50,100,130,118,170,64
3836,광주은행 4거리 앞,주말,2010-07-10,19시~20시까지,271620,220229,전라남도 해남군 해남읍,흐림,86,18,64,92,52,78,142,112,74,48
3837,경서농협앞,주중,2010-07-05,12시~13시까지,299018,544020,서울특별시 구로구 개봉2동,흐림,0,344,144,72,360,0,368,116,108,384
3837,경서농협앞,주중,2010-07-05,19시~20시까지,299018,544020,서울특별시 구로구 개봉2동,흐림,146,320,180,142,342,158,372,236,204,392
3837,경서농협앞,주말,2010-07-10,12시~13시까지,299018,544020,서울특별시 구로구 개봉2동,흐림,54,282,102,186,168,78,294,148,116,284
3837,경서농협앞,주말,2010-07-10,19시~20시까지,299018,544020,서울특별시 구로구 개봉2동,흐림,118,366,134,244,182,126,386,246,132,236
3838,영동상가입구,주중,2010-06-17,12시~13시까지,284282,376996,전라북도 군산시 영동,맑음,0,36,30,48,48,0,99,90,54,48
3838,영동상가입구,주중,2010-06-17,19시~20시까지,284282,376996,전라북도 군산시 영동,맑음,15,57,54,12,27,120,99,105,51,15
3838,영동상가입구,주말,2010-06-19,12시~13시까지,284282,376996,전라북도 군산시 영동,맑음,12,81,54,15,21,135,102,93,21,33
3838,영동상가입구,주말,2010-06-19,19시~20시까지,284282,376996,전라북도 군산시 영동,맑음,6,84,93,27,18,54,186,105,54,21
3839,정명치과앞,주중,2010-07-05,12시~13시까지,299007,543875,서울특별시 구로구 개봉2동,흐림,0,134,84,56,322,0,144,112,110,236
3839,정명치과앞,주중,2010-07-05,19시~20시까지,299007,543875,서울특별시 구로구 개봉2동,흐림,78,160,48,92,390,132,196,142,138,192
3839,정명치과앞,주말,2010-07-10,12시~13시까지,299007,543875,서울특별시 구로구 개봉2동,흐림,50,102,56,68,172,42,114,48,82,142
3839,정명치과앞,주말,2010-07-10,19시~20시까지,299007,543875,서울특별시 구로구 개봉2동,흐림,80,118,74,62,348,86,190,144,166,314
3840,국민은행 앞,주중,2010-06-17,12시~13시까지,284532,376840,전라북도 군산시 평화동,맑음,0,6,30,60,138,0,18,72,96,138
3840,국민은행 앞,주중,2010-06-17,19시~20시까지,284532,376840,전라북도 군산시 평화동,맑음,9,6,39,12,66,9,15,48,69,57
3840,국민은행 앞,주말,2010-06-19,12시~13시까지,284532,376840,전라북도 군산시 평화동,맑음,9,18,21,18,69,87,36,75,39,144
3840,국민은행 앞,주말,2010-06-19,19시~20시까지,284532,376840,전라북도 군산시 평화동,맑음,9,9,45,45,102,51,24,81,63,96
3841,뉴동일부동산앞,주중,2010-07-14,12시~13시까지,322015,466515,충청남도 천안시 쌍용동,흐림,18,32,22,24,10,26,10,16,18,4
3841,뉴동일부동산앞,주중,2010-07-14,19시~20시까지,322015,466515,충청남도 천안시 쌍용동,흐림,32,34,18,30,14,34,28,22,50,12
3841,뉴동일부동산앞,주말,2010-07-17,12시~13시까지,322015,466515,충청남도 천안시 쌍용동,흐림,32,16,18,20,4,46,18,40,34,12
3841,뉴동일부동산앞,주말,2010-07-17,19시~20시까지,322015,466515,충청남도 천안시 쌍용동,흐림,26,54,18,24,2,16,28,22,20,6
3842,조흥약국 앞,주중,2010-06-10,12시~13시까지,284710,376761,전라북도 군산시 평화동,맑음,8,4,16,12,96,36,8,44,40,172
3842,조흥약국 앞,주중,2010-06-10,19시~20시까지,284710,376761,전라북도 군산시 평화동,맑음,4,16,20,32,156,0,4,36,40,120
3842,조흥약국 앞,주말,2010-06-12,12시~13시까지,284710,376761,전라북도 군산시 평화동,맑음,12,36,12,12,108,12,12,30,42,120
3842,조흥약국 앞,주말,2010-06-12,19시~20시까지,284710,376761,전라북도 군산시 평화동,맑음,12,0,0,18,90,48,6,18,42,120
3843,양키시장 입구,주중,2010-06-10,12시~13시까지,284688,376620,전라북도 군산시 평화동,맑음,0,0,8,8,60,0,4,24,48,96
3843,양키시장 입구,주중,2010-06-10,19시~20시까지,284688,376620,전라북도 군산시 평화동,맑음,8,8,4,16,52,4,0,12,44,92
3843,양키시장 입구,주말,2010-06-12,12시~13시까지,284688,376620,전라북도 군산시 평화동,맑음,12,6,6,30,102,0,0,12,18,126
3843,양키시장 입구,주말,2010-06-12,19시~20시까지,284688,376620,전라북도 군산시 평화동,맑음,0,12,6,18,78,18,12,24,30,90
3844,나사렛대쪽문앞,주중,2010-07-14,12시~13시까지,321757,466593,충청남도 천안시 쌍용동,흐림,20,50,10,26,0,32,38,14,20,6
3844,나사렛대쪽문앞,주중,2010-07-14,19시~20시까지,321757,466593,충청남도 천안시 쌍용동,흐림,24,40,38,10,8,26,42,12,34,14
3844,나사렛대쪽문앞,주말,2010-07-17,12시~13시까지,321757,466593,충청남도 천안시 쌍용동,흐림,30,34,20,16,10,18,32,18,8,18
3844,나사렛대쪽문앞,주말,2010-07-17,19시~20시까지,321757,466593,충청남도 천안시 쌍용동,흐림,30,58,20,24,2,30,24,28,22,8
3845,농협 앞,주중,2010-07-01,12시~13시까지,284697,376323,전라북도 군산시 중앙로3가,맑음,0,12,20,4,100,0,8,44,36,116
3845,농협 앞,주중,2010-07-01,19시~20시까지,284697,376323,전라북도 군산시 중앙로3가,맑음,8,12,8,28,68,12,4,40,52,104
3845,농협 앞,주말,2010-07-03,12시~13시까지,284697,376323,전라북도 군산시 중앙로3가,맑음,40,16,8,4,116,20,16,16,8,140
3845,농협 앞,주말,2010-07-03,19시~20시까지,284697,376323,전라북도 군산시 중앙로3가,맑음,8,40,4,24,64,8,12,24,28,72
3846,(구)군산역 앞,주중,2010-07-01,12시~13시까지,284775,376290,전라북도 군산시 대명동,맑음,0,16,4,8,68,0,0,8,4,36
3846,(구)군산역 앞,주중,2010-07-01,19시~20시까지,284775,376290,전라북도 군산시 대명동,맑음,0,0,12,20,96,8,16,12,4,36
3846,(구)군산역 앞,주말,2010-07-03,12시~13시까지,284775,376290,전라북도 군산시 대명동,맑음,18,6,6,18,72,18,0,12,30,54
3846,(구)군산역 앞,주말,2010-07-03,19시~20시까지,284775,376290,전라북도 군산시 대명동,맑음,6,6,18,42,90,18,0,12,12,60
3847,미원사거리,주중,2010-07-08,12시~13시까지,284370,376287,전라북도 군산시 미원동,맑음,0,8,0,4,48,0,4,12,8,32
3847,미원사거리,주중,2010-07-08,19시~20시까지,284370,376287,전라북도 군산시 미원동,맑음,0,12,16,36,44,16,4,8,8,64
3847,미원사거리,주말,2010-07-10,12시~13시까지,284370,376287,전라북도 군산시 미원동,맑음,0,24,6,24,84,54,0,6,18,72
3847,미원사거리,주말,2010-07-10,19시~20시까지,284370,376287,전라북도 군산시 미원동,맑음,0,0,6,24,114,0,0,18,24,66
3848,영의상실 옆,주중,2010-07-08,12시~13시까지,284518,376303,전라북도 군산시 미원동,맑음,0,0,20,24,120,0,8,24,36,148
3848,영의상실 옆,주중,2010-07-08,19시~20시까지,284518,376303,전라북도 군산시 미원동,맑음,16,16,28,48,76,4,24,52,16,160
3848,영의상실 옆,주말,2010-07-10,12시~13시까지,284518,376303,전라북도 군산시 미원동,맑음,40,16,8,32,104,20,8,84,56,84
3848,영의상실 옆,주말,2010-07-10,19시~20시까지,284518,376303,전라북도 군산시 미원동,맑음,20,8,12,36,92,28,8,68,64,172
3849,대원주유소 앞,주중,2010-06-29,12시~13시까지,299040,543294,서울특별시 구로구 개봉3동,흐림,0,78,56,48,224,0,158,102,134,252
3849,대원주유소 앞,주중,2010-06-29,19시~20시까지,299040,543294,서울특별시 구로구 개봉3동,흐림,72,182,96,118,282,56,202,142,126,296
3849,대원주유소 앞,주말,2010-06-26,12시~13시까지,299040,543294,서울특별시 구로구 개봉3동,비,86,96,72,94,208,18,72,98,82,238
3849,대원주유소 앞,주말,2010-06-26,19시~20시까지,299040,543294,서울특별시 구로구 개봉3동,비,72,158,88,114,348,58,102,122,136,454
3850,파리바게트,주중,2010-07-06,12시~13시까지,283342,373956,전라북도 군산시 나운동,맑음,0,26,40,26,36,0,20,86,78,50
3850,파리바게트,주중,2010-07-06,19시~20시까지,283342,373956,전라북도 군산시 나운동,맑음,76,44,52,26,30,70,72,84,56,38
3850,파리바게트,주말,2010-07-10,12시~13시까지,283342,373956,전라북도 군산시 나운동,맑음,46,40,50,36,74,68,64,80,66,34
3850,파리바게트,주말,2010-07-10,19시~20시까지,283342,373956,전라북도 군산시 나운동,맑음,60,38,44,16,24,34,56,50,38,30
3851,나운마트 앞,주중,2010-07-06,12시~13시까지,283394,373950,전라북도 군산시 나운동,맑음,0,30,22,12,20,0,36,70,54,46
3851,나운마트 앞,주중,2010-07-06,19시~20시까지,283394,373950,전라북도 군산시 나운동,맑음,72,34,46,24,18,58,26,76,66,30
3851,나운마트 앞,주말,2010-07-10,12시~13시까지,283394,373950,전라북도 군산시 나운동,맑음,36,30,64,40,26,46,60,72,62,18
3851,나운마트 앞,주말,2010-07-10,19시~20시까지,283394,373950,전라북도 군산시 나운동,맑음,50,34,52,38,22,40,44,74,48,26
3852,국민은행 앞,주중,2010-07-22,12시~13시까지,282432,374617,전라북도 군산시 나운동,맑음,0,36,3,12,51,0,36,39,102,45
3852,국민은행 앞,주중,2010-07-22,19시~20시까지,282432,374617,전라북도 군산시 나운동,맑음,6,48,12,24,42,18,66,54,87,87
3852,국민은행 앞,주말,2010-07-24,12시~13시까지,282432,374617,전라북도 군산시 나운동,흐림,24,24,12,30,48,36,30,54,66,66
3852,국민은행 앞,주말,2010-07-24,19시~20시까지,282432,374617,전라북도 군산시 나운동,흐림,42,60,12,48,60,24,24,54,36,18
3853,할매순대국밥 앞,주중,2010-06-29,12시~13시까지,299035,543486,서울특별시 구로구 개봉3동,흐림,0,134,82,52,312,0,154,102,114,226
3853,할매순대국밥 앞,주중,2010-06-29,19시~20시까지,299035,543486,서울특별시 구로구 개봉3동,흐림,78,162,68,102,382,122,196,132,148,186
3853,할매순대국밥 앞,주말,2010-06-26,12시~13시까지,299035,543486,서울특별시 구로구 개봉3동,비,46,108,58,68,162,36,124,48,92,142
3853,할매순대국밥 앞,주말,2010-06-26,19시~20시까지,299035,543486,서울특별시 구로구 개봉3동,비,78,118,72,52,338,82,182,134,156,312
3854,나운지구대 앞,주중,2010-07-22,12시~13시까지,282571,374902,전라북도 군산시 나운1동,맑음,0,4,12,28,28,0,24,32,80,64
3854,나운지구대 앞,주중,2010-07-22,19시~20시까지,282571,374902,전라북도 군산시 나운1동,맑음,52,64,12,20,92,72,60,132,104,88
3854,나운지구대 앞,주말,2010-07-24,12시~13시까지,282571,374902,전라북도 군산시 나운1동,흐림,28,4,4,32,40,16,16,128,76,104
3854,나운지구대 앞,주말,2010-07-24,19시~20시까지,282571,374902,전라북도 군산시 나운1동,흐림,16,32,36,20,76,16,52,88,100,132
3855,보석공방 앞,주중,2010-07-19,12시~13시까지,282974,374885,전라북도 군산시 나운2동,맑음,0,56,38,34,50,0,62,70,40,68
3855,보석공방 앞,주중,2010-07-19,19시~20시까지,282974,374885,전라북도 군산시 나운2동,맑음,28,168,30,66,30,30,126,84,96,54
3855,보석공방 앞,주말,2010-07-17,12시~13시까지,282974,374885,전라북도 군산시 나운2동,맑음,74,70,36,46,28,64,58,52,60,40
3855,보석공방 앞,주말,2010-07-17,19시~20시까지,282974,374885,전라북도 군산시 나운2동,맑음,96,154,78,82,22,78,116,70,54,46
3856,세븐일레븐 앞,주중,2010-07-19,12시~13시까지,282796,375046,전라북도 군산시 나운1동,맑음,0,34,16,42,54,0,50,40,24,36
3856,세븐일레븐 앞,주중,2010-07-19,19시~20시까지,282796,375046,전라북도 군산시 나운1동,맑음,12,138,30,42,60,24,126,48,30,42
3856,세븐일레븐 앞,주말,2010-07-17,12시~13시까지,282796,375046,전라북도 군산시 나운1동,맑음,54,46,22,26,38,30,44,52,40,32
3856,세븐일레븐 앞,주말,2010-07-17,19시~20시까지,282796,375046,전라북도 군산시 나운1동,맑음,64,118,86,54,36,92,130,44,32,16
3857,미니스탑 앞,주중,2010-06-24,12시~13시까지,283451,375169,전라북도 군산시 문화동,맑음,0,26,38,40,30,0,36,74,62,56
3857,미니스탑 앞,주중,2010-06-24,19시~20시까지,283451,375169,전라북도 군산시 문화동,맑음,68,38,30,24,54,96,56,66,38,32
3857,미니스탑 앞,주말,2010-06-26,12시~13시까지,283451,375169,전라북도 군산시 문화동,맑음,54,38,50,36,26,64,40,78,46,38
3857,미니스탑 앞,주말,2010-06-26,19시~20시까지,283451,375169,전라북도 군산시 문화동,맑음,78,46,56,36,40,52,66,72,58,50
3858,현대3차아파트 앞,주중,2010-06-24,12시~13시까지,283383,375004,전라북도 군산시 나운2동,맑음,0,20,18,30,24,0,46,80,76,60
3858,현대3차아파트 앞,주중,2010-06-24,19시~20시까지,283383,375004,전라북도 군산시 나운2동,맑음,112,64,58,38,26,78,80,76,54,40
3858,현대3차아파트 앞,주말,2010-06-26,12시~13시까지,283383,375004,전라북도 군산시 나운2동,맑음,60,50,34,24,32,54,36,68,56,68
3858,현대3차아파트 앞,주말,2010-06-26,19시~20시까지,283383,375004,전라북도 군산시 나운2동,맑음,58,42,50,34,26,74,56,86,50,36
3859,롯데리아 앞,주중,2010-06-17,12시~13시까지,283126,374578,전라북도 군산시 나운2동,맑음,6,21,39,24,39,0,57,144,60,84
3859,롯데리아 앞,주중,2010-06-17,19시~20시까지,283126,374578,전라북도 군산시 나운2동,맑음,201,78,48,60,30,198,69,90,84,24
3859,롯데리아 앞,주말,2010-06-19,12시~13시까지,283126,374578,전라북도 군산시 나운2동,맑음,156,72,45,15,60,180,111,129,78,39
3859,롯데리아 앞,주말,2010-06-19,19시~20시까지,283126,374578,전라북도 군산시 나운2동,맑음,132,78,24,42,36,168,186,66,69,60
3860,개봉역 1번 출구 앞,주중,2010-07-06,12시~13시까지,299277,544168,서울특별시 구로구 개봉2동,흐림,26,322,192,284,424,48,564,232,276,476
3860,개봉역 1번 출구 앞,주중,2010-07-06,19시~20시까지,299277,544168,서울특별시 구로구 개봉2동,흐림,156,482,236,238,596,168,732,360,312,504
3860,개봉역 1번 출구 앞,주말,2010-07-11,12시~13시까지,299277,544168,서울특별시 구로구 개봉2동,비,12,328,114,156,286,58,448,132,122,314
3860,개봉역 1번 출구 앞,주말,2010-07-11,19시~20시까지,299277,544168,서울특별시 구로구 개봉2동,비,60,436,198,188,326,120,652,2820,148,386
3861,던킨도너츠 앞,주중,2010-06-17,12시~13시까지,283308,374619,전라북도 군산시 나운2동,맑음,0,8,0,16,8,0,56,80,16,28
3861,던킨도너츠 앞,주중,2010-06-17,19시~20시까지,283308,374619,전라북도 군산시 나운2동,맑음,76,60,16,8,56,76,104,120,52,28
3861,던킨도너츠 앞,주말,2010-06-19,12시~13시까지,283308,374619,전라북도 군산시 나운2동,맑음,16,72,20,4,36,56,68,88,16,12
3861,던킨도너츠 앞,주말,2010-06-19,19시~20시까지,283308,374619,전라북도 군산시 나운2동,맑음,16,36,20,8,20,28,104,80,36,4
3862,텐타피아 치과앞,주중,2010-07-06,12시~13시까지,299204,544082,서울특별시 구로구 개봉2동,흐림,0,414,134,50,340,0,468,216,106,364
3862,텐타피아 치과앞,주중,2010-07-06,19시~20시까지,299204,544082,서울특별시 구로구 개봉2동,흐림,146,420,180,98,422,148,462,312,184,472
3862,텐타피아 치과앞,주말,2010-07-11,12시~13시까지,299204,544082,서울특별시 구로구 개봉2동,비,34,252,92,154,148,58,266,138,102,254
3862,텐타피아 치과앞,주말,2010-07-11,19시~20시까지,299204,544082,서울특별시 구로구 개봉2동,비,102,256,124,234,162,104,266,196,122,188
3863,긍옥당앞 사거리,주중,2010-06-18,12시~13시까지,299810,544593,서울특별시 구로구 고척1동,비,0,118,54,72,264,0,218,112,86,234
3863,긍옥당앞 사거리,주중,2010-06-18,19시~20시까지,299810,544593,서울특별시 구로구 고척1동,비,108,172,116,78,228,92,258,264,148,268
3863,긍옥당앞 사거리,주말,2010-07-03,12시~13시까지,299810,544593,서울특별시 구로구 고척1동,비,16,108,32,46,182,46,118,34,26,148
3863,긍옥당앞 사거리,주말,2010-07-03,19시~20시까지,299810,544593,서울특별시 구로구 고척1동,비,34,132,42,34,218,58,156,58,62,234
3864,GS25앞,주중,2010-06-18,12시~13시까지,299675,544479,서울특별시 구로구 고척1동,비,0,64,36,36,146,0,72,108,72,286
3864,GS25앞,주중,2010-06-18,19시~20시까지,299675,544479,서울특별시 구로구 고척1동,비,98,118,52,46,288,82,182,186,94,256
3864,GS25앞,주말,2010-07-03,12시~13시까지,299675,544479,서울특별시 구로구 고척1동,비,54,78,24,86,278,78,132,94,110,354
3864,GS25앞,주말,2010-07-03,19시~20시까지,299675,544479,서울특별시 구로구 고척1동,비,62,118,42,96,382,94,156,182,132,432
3865,바이더웨이 거제 대우점,주중,2010-07-05,12시~13시까지,463712,255179,경상남도 거제시 옥포동,맑음,12,36,60,126,66,18,42,108,78,30
3865,바이더웨이 거제 대우점,주중,2010-07-05,19시~20시까지,463712,255179,경상남도 거제시 옥포동,맑음,168,12,198,720,372,120,54,66,78,30
3865,바이더웨이 거제 대우점,주말,2010-07-10,12시~13시까지,463712,255179,경상남도 거제시 옥포동,맑음,66,90,270,360,420,102,30,90,66,108
3865,바이더웨이 거제 대우점,주말,2010-07-10,19시~20시까지,463712,255179,경상남도 거제시 옥포동,맑음,240,138,360,438,480,168,120,120,108,108
3866,훼미리마트앞,주중,2010-06-17,12시~13시까지,298265,545013,서울특별시 구로구 개봉1동,흐림,36,194,78,52,194,36,144,158,122,266
